"sample","run","plate","type","gel_band","concentration","reads_total","conv_P.N","qPCR_score","average_Ct","qPCR_inhibition","qPCR_degradation","GCNreads","mbNT_GCN","qPCR_thresh1","qPCR_thresh4","Anas_carolinensis","Anguilla_anguilla","Ardea_cinerea","Arvicola_amphibius","Barbatula_barbatula","Barbus_barbus","Bos_taurus","Bufo_bufo","Buteo_buteo","Canis_lupus","Carassius_carassius","Carduelis_carduelis","Cervus_elaphus","Clupea_harengus","Cottus_gobio","Cyprinus_carpio","Dendrocopos_major","Equus_caballus","Esox_lucius","Felis_catus","Fulica_atra","Gallinula_chloropus","Garrulus_glandarius","Gasterosteus_aculeatus","Gymnocephalus_cernua","Haematopus_ostralegus","Hippolais_polyglotta","Homo_sapiens","Lepus_europaeus","Lissotriton_helveticus","Lissotriton_vulgaris","Lutra_lutra","Meleagris_gallopavo","Meles_meles","Muntiacus_reevesi","Mus_musculus","Mustela_putorius","Myodes_glareolus","Neomys_fodiens","Numida_meleagris","Oncorhynchus_mykiss","Oryctolagus_cuniculus","Ovis_aries","Pelophylax_ridibundus","Phasianus_colchicus","Phoxinus_phoxinus","Picus_viridis","Pipistrellus_pipistrellus","Prunella_modularis","Pungitius_pungitius","Rana_temporaria","Rattus_norvegicus","Rhamphochromis_esox","Rutilus_rutilus","Sciurus_carolinensis","Sitta_europaea","Sorex_araneus","Squalius_cephalus","Strix_aluco","Sturnus_vulgaris","Sus_scrofa","Triturus_cristatus","Vulpes_vulpes","mbTA_GCN"
"F482","Run 2",8,"FERA","Yes",8.16,33225,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,18163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,1948,0,0,0,1703,0,0,94,0,0,"N"
"F483","Run 2",8,"FERA","Yes",0.13,331945,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,"N"
"F484","Run 2",8,"FERA","Yes",0.02,41458,"N",0,0,"No","Yes",0,"N","N","N",0,0,0,0,0,0,11477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23163,0,0,0,0,0,0,0,0,1372,0,0,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F485","Run 2",8,"FERA","Yes",0.04,103300,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3567,0,0,0,0,0,78737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,"N"
"F486","Run 2",8,"FERA","Yes",0.05,127889,"N",0,0,"No","Yes",0,"N","N","N",0,0,0,0,0,0,66902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2062,0,0,0,0,0,0,127,2122,0,0,0,0,0,0,0,0,0,"N"
"F487","Run 2",8,"FERA","Yes",0.03,70738,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501,16,0,5614,0,0,0,0,0,0,0,0,"N"
"F488","Run 2",8,"FERA","Yes",6.82,34151,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,278,0,0,"N"
"F489","Run 2",8,"FERA","Yes",1.01,23219,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,20305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F49","Run 1",2,"FERA","Yes",1.78,1954,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,229,0,0,"N"
"F490","Run 2",8,"FERA","Yes",8.47,38998,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,0,0,1514,0,0,0,0,0,33355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"N"
"F491","Run 2",8,"FERA","Yes",1.61,34503,"N",0,0,"No","Yes",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F492","Run 2",8,"FERA","Yes",0.42,7969,"N",0,0,"No","Yes",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,"N"
"F493","Run 2",8,"FERA","Yes",1.96,35376,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F494","Run 2",8,"FERA","Yes",9.31,41731,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F495","Run 2",8,"FERA","Yes",10.3,40877,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,7061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,0,0,0,0,0,10792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,"N"
"F496","Run 2",8,"FERA","Yes",11.4,37694,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,30536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F497","Run 2",8,"FERA","Yes",2.87,34823,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"N"
"F498","Run 2",8,"FERA","Yes",5.7,32001,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,20206,0,0,0,0,0,0,0,1386,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F499","Run 2",8,"FERA","Yes",3.86,41940,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,0,35244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,"N"
"F5","Run 1",1,"FERA","Yes",3.8,41493,"N",1,40.3,"No","No",0,"N","P","N",0,0,0,0,0,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10668,0,0,0,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,"N"
"F50","Run 1",2,"FERA","Yes",2.93,4008,"N",0,0,"No","No",7,"P","N","N",0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,180,0,0,0,0,0,0,0,0,0,7,0,"P"
"F500","Run 2",8,"FERA","Yes",6.37,42255,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3585,0,0,0,0,0,343,0,0,0,0,0,14453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,"N"
"F501","Run 2",8,"FERA","Yes",4.82,41788,"N",0,0,"No","No",0,"N","N","N",0,1347,0,0,0,0,0,5271,0,0,0,0,0,0,0,0,0,0,1837,0,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17079,0,0,0,0,0,0,0,0,0,"N"
"F502","Run 2",8,"FERA","Yes",19.3,51394,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48134,0,70,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,6,0,0,0,0,0,0,0,0,0,0,"N"
"F503","Run 2",8,"FERA","Yes",0.14,4529,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3087,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F504","Run 2",8,"FERA","Yes",3.5,36874,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F505","Run 2",8,"FERA","Yes",8.73,37599,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4798,0,0,0,0,0,152,0,0,"N"
"F506","Run 2",8,"FERA","Yes",4.47,44972,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11252,0,0,0,0,0,693,0,0,0,0,0,26220,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,6,3646,0,0,0,0,0,0,0,0,0,"N"
"F507","Run 2",8,"FERA","No",0,8,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F508","Run 2",8,"FERA","Yes",11.6,47046,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,36378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F51","Run 1",2,"FERA","Yes",3.84,3589,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,"N"
"F52","Run 1",2,"FERA","Yes",3.44,2610,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F53","Run 1",2,"FERA","Yes",7.89,4888,"N",0,0,"No","No",0,"N","N","N",0,0,0,121,133,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"N"
"F54","Run 1",2,"FERA","Yes",1.15,4150,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,0,0,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F55","Run 1",2,"FERA","No",1,61,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F56","Run 1",2,"FERA","Yes",10.72,6131,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,234,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,"N"
"F57","Run 1",2,"FERA","Yes",9.6,4733,"N",0,0,"No","No",7,"P","N","N",0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,"P"
"F58","Run 1",2,"FERA","Yes",17.36,5258,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,60,0,10,0,0,0,0,311,0,0,46,0,0,"N"
"F59","Run 1",2,"FERA","Yes",8.48,4648,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,5,0,0,0,0,0,0,0,0,0,0,0,"N"
"F6","Run 1",1,"FERA","Yes",1.13,9025,"N",3,40.3,"No","No",0,"N","P","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6640,0,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F60","Run 1",2,"FERA","Yes",6.01,3685,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,"N"
"F61","Run 1",2,"FERA","Yes",121,2400,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,0,0,"N"
"F62","Run 1",2,"FERA","Yes",61.48,4991,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F63","Run 1",2,"FERA","Yes",67.43,3881,"N",0,0,"No","No",0,"N","N","N",0,0,0,29,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,"N"
"F64","Run 1",2,"FERA","Yes",17.13,4649,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,"N"
"F65","Run 1",2,"FERA","Yes",18.97,4521,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,240,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"N"
"F66","Run 1",2,"FERA","Yes",125,1751,"N",0,0,"No","No",0,"N","N","N",0,0,0,5,21,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,"N"
"F67","Run 1",2,"FERA","Yes",39.51,5215,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,101,0,0,1219,0,0,0,0,0,2271,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"N"
"F68","Run 1",2,"FERA","Yes",16.23,5204,"N",0,0,"No","No",0,"N","N","N",0,0,0,6,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4743,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F69","Run 1",2,"FERA","Yes",34.27,6191,"P",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,110,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F7","Run 1",1,"FERA","Yes",0.6,11177,"N",12,35.4,"No","No",4107,"P","P","P",0,0,0,0,0,0,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0,0,0,0,0,0,0,0,1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4107,0,"P"
"F70","Run 1",2,"FERA","Yes",42.67,11514,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,9835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,"N"
"F71","Run 1",2,"FERA","Yes",8.66,1515,"P",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,"N"
"F72","Run 1",2,"FERA","Yes",27.67,5506,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,"N"
"F73","Run 1",2,"FERA","No",0.76,7,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F74","Run 1",2,"FERA","Yes",2.29,2173,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,0,7,0,0,0,0,0,0,0,0,0,0,"N"
"F75","Run 1",2,"FERA","Yes",0.8,17511,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,144,0,0,0,0,0,0,171,0,0,0,"N"
"F76","Run 1",2,"FERA","Yes",0.32,5440,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F77","Run 1",2,"FERA","Yes",0.64,13372,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,7026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,"N"
"F78","Run 1",2,"FERA","Yes",1.97,37637,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F79","Run 1",2,"FERA","Yes",1.53,35302,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,9,0,8580,0,638,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,0,0,0,0,0,7205,0,17,0,0,0,0,0,0,0,0,0,0,"N"
"F8","Run 1",1,"FERA","Yes",8.98,51201,"N",6,37.3,"No","No",2710,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7243,0,0,0,0,0,19890,0,0,9616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638,0,1387,0,0,0,0,0,0,0,2710,0,"P"
"F80","Run 1",2,"FERA","Yes",1.35,27719,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4843,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F81","Run 1",2,"FERA","Yes",0.74,12573,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,769,0,0,"N"
"F82","Run 1",2,"FERA","Yes",0.47,11026,"N",0,0,"No","No",0,"N","N","N",0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,7993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,5,0,0,0,0,1142,0,0,243,0,0,"N"
"F83","Run 1",2,"FERA","Yes",2.08,39889,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,286,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11581,0,0,0,22025,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,268,0,0,0,0,0,0,0,1919,0,0,0,438,0,0,0,0,0,"N"
"F84","Run 1",2,"FERA","Yes",0.13,50,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,"N"
"F85","Run 1",2,"FERA","Yes",0.82,19788,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,15957,0,0,0,0,0,0,0,0,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,"N"
"F86","Run 1",2,"FERA","Yes",0.63,14374,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,8589,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,730,0,0,0,0,0,0,0,0,0,"N"
"F87","Run 1",2,"FERA","Yes",0.59,9690,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2665,0,0,0,0,0,4112,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"F88","Run 1",2,"FERA","Yes",0.85,20120,"N",0,0,"No","No",0,"N","N","N",0,0,0,262,0,0,2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,0,143,2536,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,"N"
"F89","Run 1",2,"FERA","Yes",0.67,15139,"N",0,0,"No","No",0,"N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4908,0,0,8271,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,785,0,0,0,0,0,0,269,0,0,"N"
"F9","Run 1",1,"FERA","Yes",34.5,71276,"N",7,37.1,"No","No",117,"P","P","P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,117,0,"P"
